Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
0,0,1,0,54,1,1,2,1,1,1,0,1,1,0,0,0,6118.95,0
0,0,1,1,69,1,0,2,0,1,0,1,1,0,2,1,1,6480.9,0
1,0,0,0,26,1,1,1,1,1,0,0,1,0,0,1,2,1800.05,0
1,0,1,0,72,1,1,2,1,1,1,1,0,0,2,1,2,7104.2,0
1,0,0,0,70,0,2,1,1,0,1,1,1,1,2,1,2,4214.25,0
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,50.6,1
0,0,0,0,10,1,0,2,0,0,0,0,1,1,0,1,0,863.1,1
1,0,1,1,28,1,0,2,0,0,0,0,0,0,1,1,2,1992.2,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.8,1
1,0,1,0,21,1,1,2,0,0,0,0,1,1,0,1,0,1948.35,0
0,1,1,0,51,1,1,2,1,0,1,0,1,0,0,1,2,4750.95,1
1,0,1,1,53,1,0,0,0,0,0,0,0,0,1,0,2,1007.9,0
0,0,0,1,53,1,0,2,1,1,1,0,0,1,1,0,0,5036.9,0
0,0,1,0,24,1,1,2,0,0,1,0,1,1,0,1,0,2391.8,1
1,0,1,0,70,1,1,1,1,1,1,1,1,1,2,1,3,6859.05,0
0,0,0,0,61,1,1,2,1,1,1,0,1,1,1,1,0,6521.9,0
1,0,0,0,11,1,0,1,1,0,0,1,0,0,1,1,1,617.85,0
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,3,157.75,0
0,0,0,0,25,1,0,0,0,0,0,0,0,0,1,1,2,516.3,0
1,0,0,0,41,1,1,1,0,1,0,0,0,0,1,1,3,2364.0,0
0,0,1,0,18,1,1,2,0,0,0,0,1,1,0,1,0,1687.95,1
0,1,1,0,72,1,1,2,0,1,1,0,1,1,2,1,2,7689.95,1
1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,1,3,6239.05,0
1,0,1,1,34,1,0,1,1,1,1,0,0,0,1,1,1,2042.05,0
0,0,0,0,29,1,0,2,0,0,1,1,1,1,0,1,3,2807.1,0
0,1,1,0,40,1,0,2,1,1,1,1,1,0,1,1,3,4116.8,0
0,0,1,0,36,0,2,1,1,0,1,0,0,0,1,0,1,1317.95,0
1,0,1,0,46,1,1,2,0,1,0,1,1,1,1,1,0,4594.65,0
1,0,0,0,58,1,1,2,1,1,1,0,1,1,1,1,0,6332.75,0
0,0,0,0,39,1,1,2,0,1,0,0,0,0,1,0,3,3213.75,0
0,0,1,1,4,1,0,1,0,0,0,1,0,1,0,0,3,229.55,1
1,0,1,1,52,1,1,2,0,1,1,0,1,0,1,1,3,4976.15,0
0,1,1,0,70,1,1,2,0,1,1,0,1,1,1,1,0,7308.95,0
0,1,1,0,65,1,0,2,0,0,0,0,0,0,1,1,2,4555.2,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.95,0
1,0,1,0,70,1,1,2,0,0,1,0,1,1,1,1,0,6982.5,0
1,1,1,1,29,0,2,1,0,1,1,0,0,0,0,1,1,1025.15,0
0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,90.55,1
1,0,0,0,67,1,1,1,1,0,1,1,1,1,2,1,1,5714.2,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.5,0
1,0,0,0,26,1,0,2,0,0,0,0,1,1,0,1,2,2274.35,1
1,0,1,1,30,1,1,0,0,0,0,0,0,0,2,1,1,789.55,0
1,0,1,0,48,1,0,2,0,0,1,1,1,1,0,1,3,4834.0,0
1,0,1,1,55,1,0,1,1,1,0,0,0,0,0,0,0,3131.8,0
0,0,0,0,7,1,1,2,0,0,0,0,0,1,0,1,1,602.55,1
0,0,0,0,37,1,1,2,1,0,0,0,1,0,0,1,0,3369.25,0
1,0,1,0,31,1,0,2,0,1,0,0,0,1,0,1,2,2674.15,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,199.75,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,2,1,3,1790.8,0
0,1,0,0,5,1,0,2,0,0,0,0,1,1,0,1,0,449.75,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.7,0
1,1,0,0,15,1,0,2,0,0,0,0,1,1,0,1,0,1400.3,0
0,0,1,1,8,1,0,1,1,0,0,0,0,0,0,1,3,411.6,0
1,0,0,0,35,1,0,0,0,0,0,0,0,0,1,0,1,741.0,0
1,1,0,0,56,1,1,2,0,1,1,0,1,1,0,0,0,5841.35,0
0,0,1,0,42,1,1,2,0,0,1,1,1,1,0,1,2,4512.7,1
0,1,1,1,65,1,1,2,1,1,0,0,0,0,0,1,0,5688.45,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,31.9,0
0,1,1,0,65,1,1,2,1,0,0,0,1,1,1,1,0,6674.65,0
1,0,0,0,18,1,1,2,0,0,0,0,0,0,0,1,0,1345.75,0
1,0,0,0,23,1,1,1,1,0,1,0,1,1,1,1,0,1843.05,0
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,196.95,1
0,0,1,0,70,1,0,0,0,0,0,0,0,0,2,0,3,1433.8,0
1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,214.55,0
0,0,0,0,19,1,0,1,0,0,0,0,0,0,0,1,2,865.85,0
1,0,0,0,18,1,0,2,0,1,1,0,0,0,0,0,0,1358.6,0
1,1,1,0,38,1,0,2,1,0,0,0,0,1,0,1,0,3147.15,0
0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,3,131.05,1
0,0,0,0,47,1,1,2,1,1,0,0,1,0,1,0,2,4535.85,0
1,0,1,1,52,1,0,0,0,0,0,0,0,0,2,0,2,1078.75,0
0,0,0,0,9,1,1,1,0,0,0,0,0,1,0,0,1,542.4,0
1,0,1,0,26,1,1,1,1,1,1,1,1,1,1,1,3,2312.55,0
0,0,1,1,8,1,0,1,0,0,1,0,0,0,0,1,0,415.05,1
0,0,1,0,44,1,0,1,0,1,1,1,1,0,1,1,0,3250.45,0
1,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,1,98.5,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,87.9,0
1,0,1,1,9,1,1,2,0,0,0,0,1,0,0,1,2,754.65,1
0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.35,1
0,0,0,0,25,1,0,2,1,0,0,0,0,0,0,0,2,1952.25,0
1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,153.8,0
0,0,0,0,43,1,0,2,1,0,0,0,0,0,0,1,0,3198.6,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.9,1
1,0,1,0,58,1,1,2,0,1,1,0,0,1,1,1,0,5610.15,0
1,0,1,1,59,1,1,1,1,0,1,1,1,0,2,1,1,4519.5,0
0,0,0,0,44,0,2,1,1,0,1,0,1,1,1,1,0,2440.25,0
0,0,0,0,66,1,1,2,0,1,0,1,1,1,1,1,0,6860.6,0
0,0,1,1,68,1,0,0,0,0,0,0,0,0,2,0,2,1377.7,0
0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,1,0,190.25,0
0,0,0,0,19,1,1,2,1,0,1,0,0,0,0,1,0,1651.95,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,78.3,0
1,0,0,0,70,1,1,2,1,1,1,1,1,1,2,1,2,7939.25,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.9,0
1,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,0,576.7,0
0,0,0,0,53,1,1,0,0,0,0,0,0,0,2,0,1,1279.0,0
0,1,0,0,51,1,1,0,0,0,0,0,0,0,1,0,2,1260.7,0
0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,0,2,267.35,0
0,0,1,1,60,1,1,2,1,0,1,1,1,1,2,1,0,6586.85,0
0,0,0,0,17,1,0,1,1,1,0,0,0,0,0,1,3,934.15,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,123.65,1
0,0,1,0,70,1,0,2,1,1,1,1,1,1,1,1,2,7534.65,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.45,0
0,1,0,0,43,1,1,2,0,0,0,0,1,0,0,1,0,3645.6,0
1,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,1,314.45,0
1,0,1,1,57,1,0,1,1,1,0,0,0,0,1,0,0,3053.0,0
0,0,1,1,37,1,0,0,0,0,0,0,0,0,1,0,3,677.05,0
1,0,1,0,72,1,1,2,1,1,1,1,1,1,2,0,3,7965.95,0
1,1,0,0,11,1,1,2,0,0,0,0,0,1,0,1,3,906.85,1
1,1,1,0,50,1,1,2,0,1,1,0,1,0,0,1,0,4888.7,1
0,1,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,237.25,1
0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,2,74.6,1
0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,1,342.4,1
0,1,1,0,2,1,0,2,0,0,1,0,0,0,0,1,0,140.1,0
1,0,0,0,17,1,1,1,0,0,1,1,1,0,0,1,1,1108.0,0
1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,3,295.55,0
1,0,0,0,15,1,0,1,0,0,1,0,0,1,0,1,0,892.65,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,1,1,198.25,0
1,0,0,1,46,1,0,2,1,1,0,1,1,1,1,1,2,4822.85,1
0,0,1,1,64,1,1,2,0,1,1,1,1,1,2,1,3,6741.15,0
1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,1,79.15,0
0,0,1,1,25,1,0,1,0,1,1,0,0,0,1,0,1,1355.45,0
0,0,1,1,71,1,0,2,1,1,1,1,1,0,2,0,3,7209.0,0
0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,438.4,1
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,2,7726.35,0
1,0,1,0,49,0,2,1,1,0,0,0,1,0,0,0,2,2070.75,0
0,0,1,1,29,0,2,1,1,1,1,1,0,1,1,1,3,1636.95,0
0,0,1,0,72,1,1,2,1,1,1,1,0,1,2,0,2,7581.5,0
0,0,1,0,31,1,1,2,0,1,1,0,1,0,0,0,0,3019.5,1
1,0,0,0,50,1,1,2,0,0,0,0,1,1,0,1,0,4729.75,0
0,0,1,0,71,1,1,1,1,0,1,1,1,1,2,0,0,6126.1,0
0,1,1,0,70,1,1,1,1,1,1,1,1,1,2,0,3,6333.4,0
0,0,0,0,71,1,1,2,1,0,0,1,0,1,1,0,3,6687.85,0
0,0,1,1,61,1,0,1,1,1,1,1,0,0,2,1,2,4158.25,0
0,0,0,0,32,1,0,2,0,0,0,1,1,1,0,1,0,3183.4,1
1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0,79.6,1
0,0,0,0,68,1,1,2,1,1,1,0,0,1,2,1,2,7149.35,0
0,0,0,0,62,1,1,0,0,0,0,0,0,0,2,0,2,1429.65,0
1,0,0,1,7,1,0,2,0,0,0,0,0,0,0,1,0,472.65,0
0,0,0,0,20,1,1,2,0,0,0,0,1,0,0,1,0,1734.5,1
0,0,1,1,6,1,0,0,0,0,0,0,0,0,1,0,1,113.5,0
1,1,0,0,33,0,2,1,1,1,1,0,1,1,0,1,2,1884.65,0
0,0,1,1,28,1,1,2,0,0,0,0,1,1,1,0,2,2568.15,0
0,0,0,0,27,1,0,0,0,0,0,0,0,0,2,0,3,470.0,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1,278.4,0
0,0,0,0,26,1,1,2,0,0,0,1,0,0,0,1,0,2088.8,1
0,1,0,0,5,1,1,2,0,1,0,0,0,1,0,1,0,502.6,1
0,1,0,0,30,1,1,2,1,0,0,0,0,1,0,1,3,2595.85,0
0,0,0,0,63,1,1,2,0,1,0,0,0,1,1,0,3,5825.5,0
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,50.75,1
1,0,0,1,53,1,1,1,0,1,1,1,1,1,1,1,0,4449.75,0
1,0,1,1,14,1,0,2,0,1,0,1,0,1,0,1,3,1208.35,1
1,0,0,0,21,1,0,2,0,1,0,1,1,1,0,1,2,1956.4,0
0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,1,310.6,0
0,0,1,1,16,1,0,0,0,0,0,0,0,0,2,0,1,290.55,0
1,0,0,0,35,1,0,1,0,0,1,0,0,1,0,1,0,2096.1,0
1,1,0,0,32,1,0,2,0,0,0,0,0,1,0,1,0,2665.0,0
1,0,1,1,28,1,0,0,0,0,0,0,0,0,0,1,2,543.8,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.35,0
0,0,0,0,59,0,2,1,0,0,0,1,1,1,0,1,0,3005.8,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,1,1,2,1623.15,0
0,0,0,0,36,1,0,1,0,1,0,1,0,1,1,1,1,2498.4,1
1,0,0,0,40,1,0,1,1,1,0,0,1,0,0,0,1,2586.0,0
0,0,1,1,40,1,1,2,0,0,1,0,0,0,0,1,0,3292.3,0
1,0,0,1,9,1,0,1,0,0,1,1,1,1,0,1,1,651.4,1
0,0,1,1,63,1,0,1,1,1,1,1,1,0,2,0,3,4674.55,0
1,0,0,0,3,1,0,2,0,0,0,0,1,0,0,1,0,232.35,0
0,0,1,1,40,0,2,1,0,1,1,1,1,1,1,0,1,2448.5,0
0,0,1,0,8,1,0,2,1,0,0,0,0,0,0,1,1,658.1,0
0,1,1,0,34,1,0,2,1,0,0,1,1,0,1,0,1,3128.8,0
0,0,0,0,5,0,2,1,1,0,1,1,0,0,0,0,1,223.45,1
0,1,0,0,9,1,1,2,0,1,0,0,1,1,0,1,3,919.4,1
0,0,1,0,9,1,1,1,0,1,1,0,0,1,0,1,3,653.95,0
0,0,1,1,31,1,1,1,0,0,0,0,0,1,0,0,2,1825.5,0
1,0,1,0,50,1,0,0,0,0,0,0,0,0,1,1,2,943.1,0
1,0,0,0,2,1,0,2,1,1,0,1,0,0,0,1,0,181.65,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.65,1
0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,1,1,551.35,1
1,0,0,0,9,0,2,1,0,1,0,0,0,1,0,0,0,359.4,0
1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,2,115.95,1
1,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,165.2,1
0,0,1,0,25,1,0,2,0,0,0,1,1,1,0,1,3,2338.35,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,46.3,0
1,0,1,1,45,1,1,1,1,1,1,1,1,0,0,0,1,3541.1,0
0,1,1,1,51,1,1,2,0,1,1,0,0,0,0,1,0,4146.05,1
1,0,1,1,55,1,0,0,0,0,0,0,0,0,0,0,3,1087.25,0
1,0,0,0,38,1,1,1,1,1,1,0,0,0,0,1,2,2522.4,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,81.0,1
0,0,1,1,38,1,0,0,0,0,0,0,0,0,0,0,0,717.3,0
0,0,0,0,34,1,0,1,0,1,0,0,0,0,0,1,0,1734.2,0
1,0,1,0,70,1,1,2,0,0,1,0,1,1,1,1,0,7069.3,0
1,0,0,0,13,1,0,1,1,0,0,1,0,0,1,0,1,742.9,0
0,0,0,0,39,1,1,2,0,0,0,0,0,0,0,0,0,3017.65,1
1,0,0,0,61,1,1,2,0,1,1,0,1,1,1,1,0,6423.0,0
1,0,0,0,12,1,1,2,0,0,1,0,1,1,0,1,2,1164.3,1
0,0,0,0,41,1,0,2,0,1,0,1,1,1,2,1,3,4220.35,0
0,0,0,0,21,1,1,2,0,0,0,0,0,0,0,1,0,1558.7,0
0,1,0,0,55,0,2,1,0,0,1,0,1,1,1,1,2,2743.45,0
0,0,1,0,69,0,2,1,1,0,1,1,1,1,2,0,2,4055.5,0
0,1,1,1,26,1,1,2,0,1,1,0,1,1,0,0,0,2710.25,1
1,1,1,0,69,1,0,2,1,1,0,0,0,1,1,0,3,6055.55,0
1,1,1,0,18,0,2,1,0,0,1,0,1,1,0,1,0,810.7,1
0,0,1,1,47,1,1,1,0,1,0,0,0,0,0,0,0,2538.2,0
1,0,1,1,72,1,0,1,1,1,1,1,1,1,2,0,2,6129.2,0
0,1,1,0,33,0,2,1,0,1,1,1,1,0,0,1,0,1750.85,0
1,0,1,1,2,0,2,1,0,0,0,0,0,0,0,1,1,36.55,1
1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,3,6652.45,0
0,1,1,0,37,1,0,2,0,0,0,0,0,0,0,1,2,2575.45,0
1,1,1,1,62,1,1,2,0,1,1,0,0,1,0,1,3,6019.35,0
1,0,1,0,71,1,0,0,0,0,0,0,0,0,2,0,3,1379.6,0
0,0,0,1,23,1,0,1,0,1,0,1,0,0,0,1,2,1284.2,0
1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,1,296.15,0
0,0,0,0,9,1,0,1,1,0,1,1,1,0,0,1,1,653.25,0
0,0,1,1,17,1,1,0,0,0,0,0,0,0,2,1,1,412.6,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,85.5,1
1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,49.55,1
1,0,1,0,24,1,1,2,0,0,1,0,0,0,0,1,1,1928.7,0
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,71.25,0
0,1,0,0,72,1,1,2,1,1,1,1,1,1,2,0,2,7845.8,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,2,0,0,1750.7,0
1,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,3,216.2,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,178.5,1
1,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,3,115.1,1
1,1,1,0,60,1,1,2,0,0,1,0,1,1,1,1,3,6029.0,0
0,1,1,0,29,1,1,2,0,1,1,0,0,1,0,1,0,2745.2,1
1,0,0,0,49,1,0,1,0,0,1,1,1,1,2,1,2,3721.9,0
1,1,0,0,30,1,1,2,0,1,1,0,1,1,0,1,0,3121.1,0
1,0,1,0,53,1,0,0,0,0,0,0,0,0,1,0,3,990.45,0
0,0,0,1,39,1,1,0,0,0,0,0,0,0,2,0,1,1004.35,0
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,157.65,0
0,0,0,0,39,1,0,2,0,0,1,1,0,0,1,0,0,3219.75,0
0,1,0,0,8,1,0,2,0,0,0,0,0,0,0,1,0,572.85,0
1,0,1,1,51,1,1,2,0,0,1,0,0,1,1,1,0,4554.85,0
0,0,1,1,71,1,1,0,0,0,0,0,0,0,2,0,3,1847.55,0
0,1,0,0,71,1,1,0,0,0,0,0,0,0,2,1,1,1766.75,0
1,1,1,0,70,1,0,0,0,0,0,0,0,0,2,1,3,1462.05,0
1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,25.25,1
0,0,1,0,38,0,2,1,1,1,0,1,1,1,2,1,2,2193.2,0
1,0,1,0,28,1,0,2,0,1,1,0,0,1,0,0,3,2433.5,0
1,0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,2,641.15,0
0,1,1,0,49,1,0,1,0,1,0,0,0,0,2,0,1,2398.4,0
1,0,1,1,37,1,1,0,0,0,0,0,0,0,2,1,2,861.85,0
1,0,0,0,10,1,0,1,0,0,1,1,0,0,0,0,0,583.0,0
0,0,1,0,67,1,1,2,1,1,1,0,1,1,1,0,3,7332.4,0
0,0,0,0,7,0,2,1,0,0,1,1,0,0,1,1,3,249.55,0
1,0,0,0,51,1,0,2,0,0,0,0,1,1,1,0,3,4475.9,0
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,416.45,1
1,0,0,0,9,1,0,2,0,0,0,0,1,1,0,1,1,788.6,0
0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,1,1,202.3,0
0,0,1,0,71,1,1,2,1,1,1,0,1,0,2,1,0,6994.6,0
1,0,1,1,50,1,1,2,0,0,0,0,1,0,0,1,2,4116.15,1
1,1,1,1,24,1,0,2,0,0,1,0,1,1,2,1,0,2263.45,0
0,0,1,0,22,1,0,1,1,0,0,0,1,0,1,1,2,1374.35,0
0,0,0,0,44,1,1,2,1,1,1,0,1,1,0,1,0,4915.15,0
1,0,1,1,33,1,1,0,0,0,0,0,0,0,0,0,2,838.5,0
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.1,1
1,0,1,0,54,1,1,1,0,0,0,0,1,1,1,1,3,3715.65,1
0,0,0,0,42,1,1,2,0,1,0,0,1,1,0,1,0,4273.45,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.8,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.5,0
0,0,0,0,30,1,0,1,1,1,0,1,1,0,1,0,0,2044.75,0
1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,30.55,0
0,0,1,1,16,1,1,1,1,1,0,1,1,1,0,0,0,1398.25,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.1,1
0,0,1,0,9,0,2,1,0,0,0,1,1,0,0,0,1,328.95,1
0,1,1,0,46,1,1,2,0,0,1,0,1,1,0,1,0,4680.05,1
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.1,1
0,0,1,0,71,1,0,1,1,0,0,1,0,0,2,0,2,3778.2,0
0,0,0,0,43,1,1,2,0,0,0,0,0,0,0,1,3,3161.4,0
0,0,1,0,50,0,2,1,1,0,0,1,1,0,1,1,2,2188.45,0
1,0,0,0,13,1,1,2,0,0,0,0,0,0,0,1,1,999.45,1
0,0,1,1,19,1,0,2,0,1,0,1,1,1,1,0,2,1888.65,1
1,0,0,0,41,1,1,2,0,0,1,0,1,1,0,0,2,3990.6,0
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,71.15,1
1,0,0,0,24,0,2,1,0,1,1,0,1,1,0,1,3,1240.25,1
1,0,1,0,40,1,1,1,0,1,0,0,1,0,1,0,2,2635.0,0
1,0,1,1,3,1,1,1,0,1,1,0,1,0,0,1,2,235.0,0
1,0,0,0,37,1,1,1,1,0,0,0,1,0,1,0,2,2347.85,0
1,0,1,1,67,1,1,2,1,0,1,1,1,1,2,1,3,7156.2,1
1,0,1,1,32,1,1,2,0,1,0,0,1,1,0,1,0,3089.6,0
1,0,1,0,6,1,0,1,0,0,0,1,0,0,0,1,0,270.8,1
1,0,1,1,32,1,1,2,1,0,0,0,1,0,0,0,0,2901.8,0
1,0,0,0,59,1,1,2,0,1,1,0,0,0,0,1,0,4949.1,0
1,0,1,0,30,1,0,1,0,1,1,1,0,1,1,0,2,2198.9,0
0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,1,0,374.5,1
1,0,1,1,27,1,1,0,0,0,0,0,0,0,2,0,0,761.95,0
1,1,0,0,20,1,1,2,1,0,0,0,0,0,0,1,0,1520.9,1
0,0,0,1,9,1,0,0,0,0,0,0,0,0,1,0,1,190.25,0
1,0,1,1,68,1,1,1,1,1,1,0,1,0,1,1,3,5163.0,0
1,0,1,1,69,1,1,1,1,0,0,1,0,0,2,0,3,4059.85,0
0,0,0,0,26,1,1,2,0,0,1,1,0,0,0,1,1,2281.6,0
0,0,1,1,69,1,0,0,0,0,0,0,0,0,2,0,2,1356.7,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,2,0,1,231.45,0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,50.75,0
0,0,1,1,10,1,0,0,0,0,0,0,0,0,1,0,1,242.4,0
1,0,1,1,55,1,1,1,1,1,0,1,0,1,1,1,2,4264.25,0
0,0,0,0,44,1,0,1,1,0,0,1,1,0,1,0,0,2774.55,0
0,1,1,0,46,1,0,2,0,0,0,0,0,1,0,1,0,3605.2,1
0,0,1,1,69,1,0,1,1,1,1,0,0,0,2,1,2,4069.9,0
0,1,0,0,11,1,0,2,0,0,0,0,0,1,0,1,0,874.2,0
1,0,1,0,11,1,1,2,0,1,0,0,1,1,0,1,0,1145.35,1
0,0,0,0,29,1,0,1,0,0,1,0,0,0,0,0,2,1323.7,0
1,0,1,0,57,1,1,2,1,0,0,0,1,1,0,1,0,5497.05,0
0,0,0,0,28,1,0,0,0,0,0,0,0,0,1,0,3,534.7,0
1,0,0,0,42,1,0,1,1,0,1,0,0,0,0,0,3,2455.05,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,38.7,1
0,0,0,1,23,0,2,1,1,1,0,1,0,0,1,0,2,947.4,0
1,0,1,1,18,1,0,0,0,0,0,0,0,0,0,0,1,357.0,0
0,0,1,1,62,1,1,0,0,0,0,0,0,0,1,0,2,1476.25,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.8,1
0,0,0,0,16,1,1,2,0,0,0,1,0,1,0,1,3,1448.6,1
1,0,0,0,3,1,1,2,0,0,0,0,1,1,0,1,0,291.9,1
0,0,0,0,67,1,1,1,1,1,1,1,1,1,1,1,2,5903.15,0
0,0,0,0,62,1,0,0,0,0,0,0,0,0,2,1,3,1201.65,0
1,0,1,0,57,1,1,2,0,1,1,0,1,1,0,1,3,5921.35,1
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,146.65,0
1,0,1,1,23,1,1,1,1,0,1,1,1,0,2,1,2,1759.4,0
1,0,0,1,25,0,2,1,1,0,0,1,0,0,2,0,2,844.45,0
1,1,0,0,72,1,1,2,0,1,1,1,1,1,2,1,2,7774.05,0
1,0,1,0,2,1,1,2,0,0,0,0,1,0,0,1,0,134.05,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,2,140.95,0
1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,1,249.95,1
0,0,0,0,35,0,2,1,0,0,1,0,1,1,0,0,0,1701.65,0
0,0,0,0,24,1,1,0,0,0,0,0,0,0,1,0,0,592.65,0
1,0,1,1,2,1,0,2,0,0,0,0,0,0,0,1,0,135.75,0
0,0,1,1,72,1,1,2,1,1,1,1,0,1,2,1,3,7732.65,0
1,0,0,0,41,1,1,2,1,1,1,1,1,0,0,1,0,4282.4,0
0,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,219.65,1
0,0,0,0,26,1,0,2,0,1,0,0,0,0,1,0,2,2018.1,0
0,0,0,0,7,1,0,2,0,1,0,0,1,1,0,1,0,669.0,1
1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,68.95,1
1,0,1,1,4,1,1,1,0,1,0,1,0,0,0,1,1,224.85,0
0,0,0,0,48,1,0,1,0,1,1,1,1,1,2,0,3,3771.5,0
0,1,0,0,2,1,1,2,0,0,0,0,1,1,0,1,0,196.75,1
1,1,1,0,12,1,0,1,1,0,1,1,1,1,1,1,0,943.85,0
0,0,1,0,60,1,1,2,1,0,1,1,1,1,0,1,2,6572.85,0
0,0,0,0,55,1,0,1,1,0,1,1,0,0,2,1,0,3175.85,0
0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,29.15,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.05,0
0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,0,318.9,1
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,24.45,1
1,0,0,0,42,1,0,1,0,0,1,1,0,1,2,0,3,2762.75,0
1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,49.55,0
